Code,Stock,Company,Sector,Market,Price,EPS,ROE,YoY,QoQ,ConQ,TopQ,RYoY,RQoQ,RConQ,RTopQ
7854,TIMWELL,TIMBERWELL BERHAD,Industrial Products & Services,Main Market,0.450,2.13,3.67,No,No,No,No,No,No,No,No
7179,LAGENDA,LAGENDA PROPERTIES BERHAD,Property,Main Market,1.160,12.27,3.62,Yes,Yes,No,Yes,Yes,Yes,No,Yes
0149,FIBON,FIBON BERHAD,Industrial Products & Services,Main Market,0.290,1.82,3.58,No,No,No,No,No,No,No,No
0054,KARYON,KARYON INDUSTRIES BERHAD,Industrial Products & Services,Main Market,0.210,0.79,3.57,No,No,No,No,No,No,No,No
5005,UNISEM,UNISEM (M) BERHAD,Technology,Main Market,6.800,7.00,3.55,Yes,Yes,Yes,Yes,No,No,No,Yes
7187,CHGP,CHIN HIN GROUP PROPERTY BERHAD,Transportation & Logistics,Main Market,0.480,1.41,3.53,Yes,Yes,No,No,Yes,No,No,No
0195,BINACOM,BINASAT COMMUNICATIONS BERHAD,Telecommunications & Media,Ace Market,0.370,1.06,3.53,No,Yes,No,No,No,No,No,No
0180,KTC,KIM TECK CHEONG CONSOLIDATED BERHAD,Consumer Products & Services,Ace Market,0.150,0.63,3.50,No,No,No,No,Yes,No,No,Yes
6521,SURIA,SURIA CAPITAL HOLDINGS BERHAD,Transportation & Logistics,Main Market,1.030,11.32,3.46,No,No,No,No,No,No,No,No
7217,EMETALL,EONMETALL GROUP BERHAD,Industrial Products & Services,Main Market,0.625,4.66,3.45,Yes,No,No,No,Yes,No,No,Yes
5125,PANTECH,PANTECH GROUP HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.405,3.02,3.43,No,No,No,No,No,No,No,No
8583,MAHSING,MAH SING GROUP BERHAD,Property,Main Market,0.905,4.83,3.43,No,No,No,No,No,No,No,No
7073,SEACERA,SEACERA GROUP BERHAD,Industrial Products & Services,Main Market,0.245,3.89,3.38,Yes,Yes,No,No,No,No,Yes,No
1023,CIMB,CIMB GROUP HOLDINGS BERHAD,Financial Services,Main Market,4.380,18.42,3.32,No,No,No,No,No,No,No,No
3484,DBHD,DAMANSARA HOLDINGS BERHAD,Property,Main Market,0.365,1.88,3.31,No,No,No,No,No,No,No,No
7226,WATTA,WATTA HOLDING BERHAD,Industrial Products & Services,Main Market,0.635,2.22,3.31,Yes,No,No,No,No,No,No,No
1058,MANULFE,MANULIFE HOLDINGS BERHAD,Financial Services,Main Market,2.050,14.04,3.30,Yes,No,No,No,Yes,Yes,No,No
3379,INSAS,INSAS BERHAD,Financial Services,Main Market,0.905,8.99,3.29,No,No,No,Yes,Yes,No,No,No
8117,POLY,POLY GLASS FIBRE (M) BERHAD,Industrial Products & Services,Main Market,0.515,3.48,3.24,Yes,No,No,No,No,No,No,No
5176,SUNREIT,SUNWAY REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,1.530,4.78,3.23,No,No,No,No,No,No,No,No
0227,EFRAME,ECONFRAME BERHAD,Industrial Products & Services,Ace Market,0.605,0.78,3.22,No,No,No,Yes,No,No,No,Yes
5068,LUSTER,LUSTER INDUSTRIES BHD.,Industrial Products & Services,Main Market,0.185,0.29,3.20,No,No,No,No,Yes,No,No,No
2852,CMSB,CAHYA MATA SARAWAK BERHAD,Industrial Products & Services,Main Market,1.880,8.01,3.19,No,No,No,No,No,No,No,No
5273,CHINHIN,CHIN HIN GROUP BERHAD,Industrial Products & Services,Main Market,1.350,2.57,3.18,No,No,No,No,No,No,No,Yes
7083,ANALABS,ANALABS RESOURCES BERHAD,Industrial Products & Services,Main Market,1.170,7.46,3.17,Yes,No,No,No,No,No,No,No
0167,MCLEAN,MCLEAN TECHNOLOGIES BERHAD,Industrial Products & Services,Ace Market,0.195,0.44,3.17,Yes,Yes,No,Yes,No,No,No,No
6017,SHL,SHL CONSOLIDATED BHD,Property,Main Market,1.980,10.74,3.17,No,No,No,No,No,No,No,No
0116,FOCUS,FOCUS DYNAMICS GROUP BERHAD,Consumer Products & Services,Ace Market,0.650,0.07,3.13,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
7164,KNM,KNM GROUP BERHAD,Energy,Main Market,0.220,2.03,3.12,Yes,Yes,No,No,No,No,No,No
9873,PRESTAR,PRESTAR RESOURCES BERHAD,Industrial Products & Services,Main Market,0.795,4.65,3.12,Yes,No,No,Yes,No,No,No,Yes
5095,HEVEA,HEVEABOARD BERHAD,Industrial Products & Services,Main Market,0.725,2.28,3.08,No,No,No,Yes,No,No,No,No
7200,TEKSENG,TEK SENG HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.685,1.75,3.07,Yes,Yes,Yes,Yes,Yes,No,No,No
7757,UPA,UPA CORPORATION BHD,Consumer Products & Services,Main Market,2.150,9.84,2.96,No,No,No,No,No,No,No,No
4057,ASIAPAC,ASIAN PAC HOLDINGS BERHAD,Property,Main Market,0.135,3.12,2.96,No,No,No,No,No,No,No,No
5283,EWINT,ECO WORLD INTERNATIONAL BERHAD,Property,Main Market,0.465,3.35,2.94,No,No,No,No,Yes,Yes,No,No
3743,SUNSURIA,SUNSURIA BERHAD,Property,Main Market,0.505,3.37,2.93,No,No,No,No,No,No,No,No
2542,RVIEW,RIVERVIEW RUBBER ESTATES BERHAD,Plantation,Main Market,2.950,12.31,2.92,Yes,Yes,No,Yes,Yes,Yes,No,Yes
9326,LBALUM,LB ALUMINIUM BERHAD,Industrial Products & Services,Main Market,0.610,3.56,2.90,No,No,No,Yes,No,No,No,No
8206,ECOWLD,ECO WORLD DEVELOPMENT GROUP BERHAD,Property,Main Market,0.515,4.59,2.89,No,No,No,No,No,No,No,No
0032,REDTONE,REDTONE INTERNATIONAL BERHAD,Telecommunications & Media,Ace Market,0.355,0.56,2.82,No,No,No,No,No,No,No,No
2194,MMCCORP,MMC CORPORATION BERHAD,Transportation & Logistics,Main Market,0.880,8.68,2.82,No,No,No,No,No,No,No,No
7169,DOMINAN,DOMINANT ENTERPRISE BERHAD,Industrial Products & Services,Main Market,0.785,5.12,2.80,No,No,No,No,No,No,No,No
5123,MQREIT,QUILL CAPITA TRUST,Real Estate Investment Trusts,Main Market,0.845,3.36,2.79,No,Yes,No,Yes,Yes,Yes,No,No
0225,SCGBHD,SOUTHERN CABLE GROUP BERHAD,Industrial Products & Services,Ace Market,0.395,3.67,2.78,No,No,No,Yes,No,No,No,Yes
6173,BDB,BINA DARULAMAN BERHAD,Property,Main Market,0.390,4.16,2.76,Yes,No,No,No,Yes,No,No,No
5161,JCY,JCY INTERNATIONAL BERHAD,Technology,Main Market,0.530,1.21,2.74,Yes,Yes,No,Yes,Yes,Yes,No,No
0218,ACO,ACO GROUP BERHAD,Industrial Products & Services,Ace Market,0.330,0.73,2.73,No,No,No,No,No,No,No,No
5249,IOIPG,IOI PROPERTIES GROUP BERHAD,Property,Main Market,1.550,9.28,2.71,No,No,No,No,Yes,Yes,No,Yes
3174,L&G,LAND & GENERAL BERHAD,Property,Main Market,0.110,1.00,2.71,No,Yes,No,No,No,No,No,Yes
5094,CSCSTEL,CSC STEEL HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.220,5.96,2.70,No,No,No,Yes,No,No,No,No
5171,KIMLUN,KIMLUN CORPORATION BERHAD,Construction,Main Market,0.925,5.64,2.69,No,No,No,No,No,No,No,No
9261,GADANG,GADANG HOLDINGS BHD,Construction,Main Market,0.465,3.00,2.68,No,No,No,No,No,No,No,No
5180,CMMT,CAPITALAND MALAYSIA MALL TRUST,Real Estate Investment Trusts,Main Market,0.630,3.27,2.64,No,No,No,No,No,No,No,No
7018,CME,CME GROUP BERHAD,Industrial Products & Services,Main Market,0.060,0.15,2.62,Yes,Yes,No,No,No,No,No,No
5843,KPS,KUMPULAN PERANGSANG SELANGOR BERHAD,Industrial Products & Services,Main Market,0.985,4.73,2.61,No,No,No,No,Yes,Yes,No,Yes
0202,RGTECH,RADIANT GLOBALTECH BERHAD,Technology,Ace Market,0.355,0.31,2.60,No,No,No,No,Yes,No,No,No
8524,TALIWRK,TALIWORKS CORPORATION BERHAD,Utilities,Main Market,0.880,1.25,2.58,No,No,No,No,No,No,No,No
6114,MKH,MKH BERHAD,Property,Main Market,1.440,7.28,2.57,No,No,No,No,No,No,No,No
7105,HCK,HCK CAPITAL GROUP BERHAD,Property,Main Market,1.220,1.23,2.50,No,No,No,No,Yes,No,No,No
0206,NADIBHD,GAGASAN NADI CERGAS BERHAD,Construction,Ace Market,0.305,1.47,2.50,No,No,No,No,No,No,No,No
5120,AMFIRST,AMFIRST REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,0.415,3.05,2.49,No,No,No,No,Yes,No,No,No
7595,MGB,MGB BERHAD,Construction,Main Market,0.590,2.32,2.49,No,No,No,Yes,No,No,No,No
5132,DELEUM,DELEUM BERHAD,Energy,Main Market,0.650,2.12,2.49,No,No,No,No,No,No,No,No
3107,FIMACOR,FIMA CORPORATION BERHAD,Industrial Products & Services,Main Market,1.790,5.62,2.47,No,No,No,No,Yes,No,No,No
5110,UOAREIT,UOA REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,1.270,4.11,2.45,No,No,No,No,No,No,No,No
8982,CEPAT,CEPATWAWASAN GROUP BERHAD,Plantation,Main Market,0.685,2.60,2.45,Yes,Yes,No,Yes,Yes,No,No,Yes
7099,ATTA,ATTA GLOBAL GROUP BERHAD,Industrial Products & Services,Main Market,0.445,4.02,2.44,Yes,Yes,No,No,No,No,No,No
7149,ENGKAH,ENG KAH CORPORATION BERHAD,Consumer Products & Services,Main Market,1.040,2.49,2.42,Yes,No,No,No,No,No,No,No
9423,CWG,CWG HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.325,1.63,2.39,No,No,No,No,No,No,No,No
5568,APB,APB RESOURCES BERHAD,Industrial Products & Services,Main Market,0.555,3.38,2.38,Yes,No,No,Yes,Yes,No,No,No
2305,AYER,AYER HOLDINGS BERHAD,Property,Main Market,5.600,16.40,2.34,No,No,No,No,No,No,No,No
7323,KEN,KEN HOLDINGS BERHAD,Property,Main Market,0.600,4.19,2.30,Yes,Yes,No,Yes,Yes,Yes,No,Yes
3336,IJM,IJM CORPORATION BERHAD,Construction,Main Market,1.830,6.09,2.28,No,No,No,No,No,No,No,No
5222,FGV,FGV HOLDINGS BERHAD,Plantation,Main Market,1.170,2.49,2.20,Yes,Yes,No,Yes,No,Yes,No,Yes
5606,IGBB,IGB BERHAD,Property,Main Market,2.630,8.96,2.20,No,No,No,No,No,No,No,No
0021,GHLSYS,GHL SYSTEMS BERHAD,Technology,Main Market,1.800,1.35,2.16,No,No,No,Yes,No,No,No,Yes
9199,LYSAGHT,LYSAGHT GALVANIZED STEEL BERHAD,Industrial Products & Services,Main Market,2.200,7.89,2.13,No,No,No,No,No,No,No,No
7163,PJBUMI,PJBUMI BERHAD,Industrial Products & Services,Main Market,0.265,0.58,2.07,No,No,No,No,Yes,No,No,No
5231,PELIKAN,PELIKAN INTERNATIONAL CORPORATION BERHAD,Consumer Products & Services,Main Market,0.320,1.55,2.06,No,Yes,No,No,No,No,No,No
9962,GMUTUAL,GROMUTUAL BERHAD,Property,Main Market,0.250,1.96,2.04,No,No,No,No,No,No,No,No
4952,AHP,AMANAH HARTA TANAH PNB,Real Estate Investment Trusts,Main Market,0.985,2.55,2.03,No,No,No,No,No,No,No,Yes
5198,AFUJIYA,ABM FUJIYA BERHAD,Industrial Products & Services,Main Market,0.410,1.82,2.03,No,Yes,No,No,No,No,No,No
5040,MERIDIAN,MERIDIAN BERHAD,Property,Main Market,0.420,0.40,2.02,Yes,Yes,No,No,Yes,No,No,No
6181,MALTON,MALTON BERHAD,Property,Main Market,0.515,3.39,1.93,No,No,No,No,Yes,Yes,No,No
9717,SYCAL,SYCAL VENTURES BERHAD,Construction,Main Market,0.270,1.30,1.93,Yes,No,No,No,Yes,No,No,No
2216,IJMPLNT,IJM PLANTATIONS BERHAD,Plantation,Main Market,1.840,2.81,1.93,Yes,Yes,No,No,Yes,Yes,No,No
3158,YNHPROP,YNH PROPERTY BERHAD,Property,Main Market,2.720,4.34,1.84,No,No,No,No,No,No,No,No
7033,HIGHTEC,KUMPULAN H & L HIGH-TECH BERHAD,Industrial Products & Services,Main Market,1.090,4.74,1.82,No,No,No,Yes,No,No,No,No
7060,NHFATT,NEW HOONG FATT HOLDINGS BERHAD,Consumer Products & Services,Main Market,2.310,10.06,1.80,No,No,No,Yes,No,No,No,No
7028,ZECON,ZECON BERHAD,Construction,Main Market,0.515,3.11,1.80,No,No,No,No,No,No,No,No
0058,JCBNEXT,JCBNEXT BERHAD,Industrial Products & Services,Main Market,1.400,4.19,1.78,No,No,No,No,No,No,No,No
6602,BCB,BCB BERHAD,Property,Main Market,0.345,2.07,1.76,No,No,No,No,No,No,No,No
5232,LEONFB,LEON FUAT BERHAD,Industrial Products & Services,Main Market,0.490,2.03,1.73,No,No,Yes,No,No,No,No,No
2453,KLUANG,KLUANG RUBBER COMPANY (MALAYA) BERHAD,Plantation,Main Market,3.400,17.32,1.73,Yes,Yes,No,No,Yes,Yes,No,No
2186,KUCHAI,KUCHAI DEVELOPMENT BERHAD,Financial Services,Main Market,1.510,5.84,1.72,Yes,Yes,No,No,Yes,No,No,No
0101,TMCLIFE,TMC LIFE SCIENCES BERHAD,Health Care,Main Market,0.565,0.75,1.67,No,No,No,No,No,No,No,No
5072,HIAPTEK,HIAP TECK VENTURE BERHAD,Industrial Products & Services,Main Market,0.440,1.05,1.67,Yes,No,No,No,No,No,No,No
0039,GFM,GFM SERVICES BERHAD,Industrial Products & Services,Ace Market,0.180,0.40,1.66,No,No,No,No,No,No,No,No
3778,MELEWAR,MELEWAR INDUSTRIAL GROUP BERHAD,Industrial Products & Services,Main Market,0.290,1.52,1.63,No,No,No,No,No,No,No,No
5041,PBA,PBA HOLDINGS BHD,Utilities,Main Market,0.870,3.45,1.63,Yes,No,Yes,No,No,No,No,No
6718,CRESNDO,CRESCENDO CORPORATION BERHAD,Property,Main Market,1.020,5.22,1.61,No,No,No,No,No,No,No,No
2569,SBAGAN,SUNGEI BAGAN RUBBER COMPANY (MALAYA) BERHAD,Plantation,Main Market,3.100,13.39,1.60,Yes,Yes,No,Yes,Yes,Yes,No,No
9385,LAYHONG,LAY HONG BERHAD,Consumer Products & Services,Main Market,0.385,0.81,1.55,No,Yes,No,No,Yes,Yes,No,No
5284,LCTITAN,LOTTE CHEMICAL TITAN HOLDING BERHAD,Industrial Products & Services,Main Market,2.920,8.02,1.53,No,No,No,No,No,No,No,No
7215,NIHSIN,NI HSIN RESOURCES BERHAD,Consumer Products & Services,Main Market,0.245,0.43,1.52,Yes,Yes,No,Yes,No,No,No,No
0104,GENETEC,GENETEC TECHNOLOGY BERHAD,Technology,Ace Market,1.740,2.67,1.51,Yes,No,No,No,Yes,No,No,No
7207,SUCCESS,SUCCESS TRANSFORMER CORPORATION BERHAD,Industrial Products & Services,Main Market,0.670,2.12,1.51,No,No,No,No,No,No,No,No
4723,JAKS,JAKS RESOURCES BERHAD,Construction,Main Market,0.670,2.30,1.50,No,No,No,No,No,No,No,No
8761,BREM,BREM HOLDING BERHAD,Construction,Main Market,0.825,2.53,1.49,No,No,No,No,No,No,No,No
7765,RAPID,RAPID SYNERGY BERHAD,Property,Main Market,6.500,2.03,1.48,No,No,No,No,Yes,No,No,Yes
0089,TEXCYCL,TEX CYCLE TECHNOLOGY (M) BERHAD,Industrial Products & Services,Ace Market,0.405,0.63,1.47,No,No,No,No,No,No,No,No
0083,NOTION,NOTION VTEC BERHAD,Technology,Main Market,0.880,1.22,1.46,No,No,No,No,Yes,No,No,No
0189,MATANG,MATANG BERHAD,Plantations,Ace Market,0.085,0.15,1.45,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
4006,ORIENT,ORIENTAL HOLDINGS BERHAD,Consumer Products & Services,Main Market,5.430,14.71,1.43,No,No,No,No,No,No,No,No
5111,TWRREIT,TOWER REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,0.590,2.59,1.36,No,No,No,No,Yes,Yes,No,Yes
5020,GLOMAC,GLOMAC BERHAD,Property,Main Market,0.320,1.93,1.34,No,No,No,No,Yes,No,No,Yes
5797,CHOOBEE,CHOO BEE METAL INDUSTRIES BHD,Industrial Products & Services,Main Market,1.420,5.18,1.33,Yes,No,No,Yes,No,No,No,No
1694,MENANG,MENANG CORPORATION (M) BERHAD,Property,Main Market,0.550,0.89,1.33,No,No,No,No,No,Yes,No,No
9148,ADVPKG,ADVANCED PACKAGING TECHNOLOGY (M) BHD,Industrial Products & Services,Main Market,2.250,2.05,1.32,Yes,Yes,Yes,Yes,Yes,Yes,No,No
8419,PANSAR,PANSAR BERHAD,Industrial Products & Services,Main Market,0.785,0.46,1.25,No,No,No,No,No,No,No,No
4936,MALPAC,MALPAC HOLDINGS BERHAD,Plantation,Main Market,0.800,2.70,1.21,Yes,Yes,No,Yes,Yes,No,No,Yes
5235SS,KLCC,KLCC REAL ESTATE INVESTMENT TRUST,Real Estate Investment Trusts,Main Market,7.160,34.71,1.19,No,No,No,No,No,No,No,No
0226,ANEKA,ANEKA JARINGAN HOLDINGS BERHAD,Construction,Ace Market,0.325,1.04,1.17,No,No,No,Yes,No,No,No,Yes
7157,CYL,CYL CORPORATION BERHAD,Industrial Products & Services,Main Market,0.485,0.73,1.13,Yes,No,No,No,No,No,No,No
9288,BONIA,BONIA CORPORATION BERHAD,Consumer Products & Services,Main Market,0.925,2.08,1.08,No,No,No,No,No,No,No,No
2984,FACBIND,FACB INDUSTRIES INCORPORATED BERHAD,Industrial Products & Services,Main Market,1.470,2.85,1.05,Yes,Yes,No,No,No,No,No,Yes
5129,MELATI,MELATI EHSAN HOLDINGS BERHAD,Construction,Main Market,0.500,1.87,1.04,No,No,No,Yes,Yes,No,No,No
7183,IQZAN,IQZAN HOLDING BERHAD,Industrial Products & Services,Main Market,0.120,0.18,1.04,No,No,No,No,Yes,Yes,No,No
5247,KAREX,KAREX BERHAD,Consumer Products & Services,Main Market,0.825,0.48,1.01,Yes,Yes,No,Yes,Yes,Yes,No,No
2879,CCM,CHEMICAL COMPANY OF MALAYSIA BERHAD,Industrial Products & Services,Main Market,3.080,1.76,0.93,No,No,No,No,Yes,Yes,No,Yes
7528,DKLS,DKLS INDUSTRIES BHD,Construction,Main Market,1.680,4.08,0.93,No,No,Yes,No,No,No,No,No
5156,XDL,XIDELANG HOLDINGS LTD,Consumer Products & Services,Main Market,0.075,0.65,0.91,No,No,No,No,No,No,No,No
8893,MKLAND,MK LAND HOLDINGS BERHAD,Property,Main Market,0.170,0.88,0.89,Yes,No,No,No,Yes,No,No,No
7222,IMASPRO,IMASPRO CORPORATION BERHAD,Industrial Products & Services,Main Market,2.030,1.40,0.87,Yes,No,No,Yes,No,No,No,No
7137,UMS,UMS HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.700,3.35,0.86,No,No,No,No,No,No,No,No
7609,AJIYA,AJIYA BERHAD,Industrial Products & Services,Main Market,0.550,0.97,0.82,No,No,No,No,No,No,No,No
7209,CHEETAH,CHEETAH HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.710,0.88,0.80,Yes,No,No,No,No,No,No,No
7471,EDEN,EDEN INC. BERHAD,Utilities,Main Market,0.160,0.58,0.78,No,No,No,No,No,No,No,No
5237,MPHBCAP,MPHB CAPITAL BERHAD,Financial Services,Main Market,1.180,1.53,0.77,No,Yes,No,No,Yes,No,No,Yes
5081,EIG,ESTHETICS INTERNATIONAL GROUP BERHAD,Consumer Products & Services,Main Market,0.420,0.55,0.76,No,No,No,No,No,No,No,No
9008,OMESTI,OMESTI BERHAD,Technology,Main Market,0.515,0.26,0.75,No,No,No,No,No,No,No,No
7071,OCR,OCR GROUP BERHAD,Construction,Main Market,0.310,0.22,0.64,Yes,No,No,No,Yes,No,No,No
9571,MITRA,MITRAJAYA HOLDINGS BERHAD,Construction,Main Market,0.280,0.58,0.63,Yes,Yes,No,No,No,No,No,No
7174,CAB,CAB CAKARAN CORPORATION BERHAD,Consumer Products & Services,Main Market,0.470,0.42,0.62,No,Yes,No,No,No,No,No,No
9695,PLS,PLS PLANTATIONS BERHAD,Plantation,Main Market,0.915,0.33,0.59,Yes,Yes,No,Yes,Yes,Yes,No,Yes
6742,YTLPOWR,YTL POWER INTERNATIONAL BHD,Utilities,Main Market,0.760,0.91,0.57,No,No,No,No,No,No,No,No
5281,ADVCON,ADVANCECON HOLDINGS BERHAD,Construction,Main Market,0.375,0.26,0.57,No,No,No,No,No,No,No,No
2038,NSOP,NEGRI SEMBILAN OIL PALMS BERHAD,Plantation,Main Market,3.200,4.22,0.55,Yes,Yes,No,No,Yes,Yes,Yes,Yes
0109,SCBUILD,SC ESTATE BUILDER BERHAD,Construction,Ace Market,0.060,0.02,0.54,No,Yes,No,No,No,Yes,Yes,No
4251,IBHD,I-BERHAD,Property,Main Market,0.235,0.54,0.53,No,No,No,No,No,No,No,No
5207,SBCCORP,SBC CORPORATION BERHAD,Property,Main Market,0.365,0.78,0.48,No,No,No,No,No,No,No,No
5075,PLENITU,PLENITUDE BERHAD,Property,Main Market,1.050,1.91,0.46,No,No,No,No,No,No,No,No
4359,TURIYA,TURIYA BERHAD,Technology,Main Market,0.255,0.24,0.45,Yes,Yes,No,No,Yes,No,No,No
8613,ENRA,ENRA GROUP BERHAD,Property,Main Market,0.715,0.36,0.41,Yes,No,No,No,Yes,No,No,No
5243,VELESTO,VELESTO ENERGY BERHAD,Energy,Main Market,0.145,0.14,0.41,No,No,No,No,No,No,No,No
0211,TASHIN,TASHIN HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.330,0.20,0.36,No,No,No,No,No,No,No,Yes
1589,IWCITY,ISKANDAR WATERFRONT CITY BERHAD,Property,Main Market,0.590,0.34,0.35,Yes,No,No,No,No,No,No,No
7221,BSLCORP,BSL CORPORATION BERHAD,Industrial Products & Services,Main Market,0.345,0.38,0.34,No,No,No,Yes,No,No,No,No
7003,Y&G,Y&G CORPORATION BHD,Property,Main Market,0.480,0.45,0.34,No,No,No,No,No,No,No,No
0828EA,GOLDETF,TRADEPLUS SHARIAH GOLD TRACKER,ETF-Commodity,ETF,2.430,0.70,0.29,No,Yes,No,No,No,Yes,No,No
5576,MINHO,MINHO (M) BERHAD,Industrial Products & Services,Main Market,0.330,0.31,0.28,No,No,No,No,No,No,No,No
9121,KPSCB,KPS CONSORTIUM BERHAD,Industrial Products & Services,Main Market,0.500,0.36,0.19,No,No,No,No,No,No,No,No
5056,ENGTEX,ENGTEX GROUP BERHAD,Industrial Products & Services,Main Market,0.600,0.30,0.19,Yes,No,No,Yes,No,No,No,No
5007,CHINWEL,CHIN WELL HOLDINGS BERHAD,Industrial Products & Services,Main Market,1.070,0.29,0.15,No,No,No,No,No,No,No,No
3476,KSENG,KECK SENG (MALAYSIA) BERHAD,Industrial Products & Services,Main Market,3.870,0.81,0.13,No,No,No,No,No,No,No,No
03037,AURORA,AURORA ITALIA INTERNATIONAL BERHAD,Consumer Products & Services,Leap Market,0.100,0.18,0.03,No,No,No,No,No,No,No,No
0835EA,KLCI1XI,KENANGA KLCI DAILY (-1X) INVERSE ETF,None,None,1.845,0.20,0.02,No,No,No,Yes,No,No,No,Yes
7232,RESINTC,RESINTECH BERHAD,Industrial Products & Services,Main Market,0.295,2.31,0.02,No,No,No,No,No,No,No,Yes
0836EA,MY-MOMETF,TRADEPLUS DWA MALAYSIA MOMENTUM TRACKER,ETF-Equity,ETF,1.060,0.04,0.01,No,No,No,Yes,No,No,No,Yes
0400GB,DIN045801028,DANAINFRA NASIONAL BERHAD,Bond Islamic,Bond & Loan,107.000,,0.00,No,No,No,No,No,No,No,No
1163PA,ALLIANZ-PA,,Financial Services,Main Market,14.720,,0.00,No,No,No,No,No,No,No,No
0400GC,DIN042300721,DANAINFRA NASIONAL BERHAD,Bond Islamic,Bond & Loan,101.800,,0.00,No,No,No,No,No,No,No,No
03038,ICTZONE,ICT ZONE ASIA BERHAD,Technology,Leap Market,0.200,,0.00,No,No,No,No,No,No,No,No
0401GA,IHS046000824,IHSAN SUKUK-ETBS 4.60%0824,Bond Islamic,Bond & Loan,101.000,,0.00,No,No,No,No,No,No,No,No
0400GA,DIN040000223,DANAINFRA NASIONAL BERHAD,Bond Islamic,Bond & Loan,103.000,,0.00,No,No,No,No,No,No,No,No
0172OR,OCK-OR,,Telecommunications & Media,Main Market,0.365,,0.00,No,No,No,No,No,No,No,No
0159,AMEDIA,ASIA MEDIA GROUP BERHAD,Telecommunications & Media,Main Market,0.120,-0.20,0.00,Yes,Yes,No,Yes,No,No,No,No
0826EA,METFAPA,MYETF THOMSON REUTERS ASIA PACIFIC EX-JAPAN ISLAMIC AGRIBUSINESS,ETF-Equity,ETF,0.945,-1.56,0.00,No,No,No,No,No,No,No,No
0825EA,METFSID,MYETF MSCI SEA ISLAMIC DIVIDEND,ETF-Equity,ETF,0.715,-1.81,0.00,Yes,No,No,No,Yes,No,No,No
0820EA,FBMKLCI-EA,FTSE BURSA MALAYSIA KLCI ETF,ETF-Equity,ETF,1.750,-8.25,0.00,No,No,No,No,No,No,No,No
7182,EKA,EKA NOODLES BERHAD,Consumer Products & Services,Main Market,0.070,-0.47,0.00,Yes,Yes,Yes,Yes,Yes,Yes,No,No
5229,CAP,CHINA AUTOMOBILE PARTS HOLDINGS LIMITED,Industrial Products & Services,Main Market,0.010,-0.07,0.00,No,Yes,No,No,No,No,No,Yes
5194,APFT,APFT BERHAD,Consumer Products & Services,Main Market,0.005,-0.26,0.00,No,No,No,No,No,No,No,No
4847,KTB,KONSORTIUM TRANSNASIONAL BERHAD,Consumer Products & Services,Main Market,0.150,-8.38,0.00,No,No,No,Yes,No,No,No,No
0045,GNB,G NEPTUNE BERHAD,Technology,Ace Market,0.015,-0.85,0.00,No,No,No,No,No,No,No,Yes
9474,BRAHIMS,BRAHIM'S HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.260,-20.69,0.00,Yes,No,No,No,No,No,No,No
0091,DAYA,DAYA MATERIALS BERHAD,Energy,Main Market,0.020,-1.98,0.00,No,No,No,No,No,No,No,No
9806,NATWIDE,NATIONWIDE EXPRESS HOLDINGS BERHAD,Transportation & Logistics,Main Market,0.315,-32.68,0.00,No,No,No,No,No,No,No,No
8346,PRKCORP,PERAK CORPORATION BERHAD,Transportation & Logistics,Main Market,0.515,-70.97,0.00,No,No,No,No,No,No,No,No
6203,KHEESAN,KHEE SAN BERHAD,Consumer Products & Services,Main Market,0.275,-83.79,0.00,No,Yes,No,No,No,No,No,No
5238,AAX,AIRASIA X BERHAD,Consumer Products & Services,Main Market,0.080,-30.36,0.00,No,No,No,No,No,No,No,No
5060,KINSTEL,KINSTEEL BHD,Industrial Products & Services,Main Market,0.005,-2.60,0.00,Yes,Yes,No,No,No,No,No,No
7158,SCOMI,SCOMI GROUP BERHAD,Energy,Main Market,0.040,-24.68,0.00,Yes,No,No,No,No,No,No,No
0827EA,METFUS50,MYETF DOW JONES U.S. TITANS 50,ETF-Equity,ETF,1.630,-15.00,0.00,No,No,No,Yes,No,No,No,Yes
7251,BARAKAH,BARAKAH OFFSHORE PETROLEUM BERHAD,Energy,Main Market,0.055,3.34,0.00,Yes,Yes,No,No,No,No,No,No
0824EA,MYETFID,MYETF MSCI MALAYSIA ISLAMIC DIVIDEND,ETF-Equity,ETF,1.415,27.65,0.00,Yes,Yes,No,Yes,Yes,Yes,No,Yes
0800EA,ABFMY1,ABF MALAYSIA BOND INDEX FUND,ETF-Bond,ETF,1.250,12.94,0.00,Yes,Yes,No,No,Yes,Yes,No,No
